code_class,gene,accesion_number,lower_bound,upper_bound,mean_pre,mean_post,count_type,count_value
Endogenous,AQP9,NM_001320635.1,-47.5,148.5,29,54.8,post_count_2,118
Endogenous,AQP9,NM_001320635.1,-47.5,148.5,29,54.8,post_count_3,26
Endogenous,AQP9,NM_001320635.1,-47.5,148.5,29,54.8,post_count_4,75
Endogenous,AQP9,NM_001320635.1,-47.5,148.5,29,54.8,post_count_5,31
Endogenous,PRKCA,NM_002737.2,-38.5,189.5,87.2,69.4,pre_count_1,17
Endogenous,PRKCA,NM_002737.2,-38.5,189.5,87.2,69.4,pre_count_2,193
Endogenous,PRKCA,NM_002737.2,-38.5,189.5,87.2,69.4,pre_count_3,113
Endogenous,PRKCA,NM_002737.2,-38.5,189.5,87.2,69.4,pre_count_4,30
Endogenous,PRKCA,NM_002737.2,-38.5,189.5,87.2,69.4,pre_count_5,83
Endogenous,PRKCA,NM_002737.2,-38.5,189.5,87.2,69.4,post_count_1,30
Endogenous,PRKCA,NM_002737.2,-38.5,189.5,87.2,69.4,post_count_2,112
Endogenous,PRKCA,NM_002737.2,-38.5,189.5,87.2,69.4,post_count_3,54
Endogenous,PRKCA,NM_002737.2,-38.5,189.5,87.2,69.4,post_count_4,104
Endogenous,PRKCA,NM_002737.2,-38.5,189.5,87.2,69.4,post_count_5,47
Endogenous,TSLP,NM_033035.4,17.5,29.5,16.2,24,pre_count_1,15
Endogenous,TSLP,NM_033035.4,17.5,29.5,16.2,24,pre_count_2,NA
Endogenous,TSLP,NM_033035.4,17.5,29.5,16.2,24,pre_count_3,16
Endogenous,TSLP,NM_033035.4,17.5,29.5,16.2,24,pre_count_4,17
Endogenous,TSLP,NM_033035.4,17.5,29.5,16.2,24,pre_count_5,17
Endogenous,TSLP,NM_033035.4,17.5,29.5,16.2,24,post_count_1,NA
Endogenous,TSLP,NM_033035.4,17.5,29.5,16.2,24,post_count_2,22
Endogenous,TSLP,NM_033035.4,17.5,29.5,16.2,24,post_count_3,25
Endogenous,TSLP,NM_033035.4,17.5,29.5,16.2,24,post_count_4,23
Endogenous,TSLP,NM_033035.4,17.5,29.5,16.2,24,post_count_5,26
Endogenous,HLA-DOB,NM_002120.3,16.5,44.5,37.8,32,pre_count_1,9
Endogenous,HLA-DOB,NM_002120.3,16.5,44.5,37.8,32,pre_count_2,28
Endogenous,HLA-DOB,NM_002120.3,16.5,44.5,37.8,32,pre_count_3,61
Endogenous,HLA-DOB,NM_002120.3,16.5,44.5,37.8,32,pre_count_4,NA
Endogenous,HLA-DOB,NM_002120.3,16.5,44.5,37.8,32,pre_count_5,53
Endogenous,HLA-DOB,NM_002120.3,16.5,44.5,37.8,32,post_count_1,33
Endogenous,HLA-DOB,NM_002120.3,16.5,44.5,37.8,32,post_count_2,34
Endogenous,HLA-DOB,NM_002120.3,16.5,44.5,37.8,32,post_count_3,27
Endogenous,HLA-DOB,NM_002120.3,16.5,44.5,37.8,32,post_count_4,NA
Endogenous,HLA-DOB,NM_002120.3,16.5,44.5,37.8,32,post_count_5,34
Endogenous,ANGPTL4,NM_001039667.2,0.5,52.5,62,25.8,pre_count_1,93
Endogenous,ANGPTL4,NM_001039667.2,0.5,52.5,62,25.8,pre_count_2,44
Endogenous,ANGPTL4,NM_001039667.2,0.5,52.5,62,25.8,pre_count_3,142
Endogenous,ANGPTL4,NM_001039667.2,0.5,52.5,62,25.8,pre_count_4,16
Endogenous,ANGPTL4,NM_001039667.2,0.5,52.5,62,25.8,pre_count_5,15
Endogenous,ANGPTL4,NM_001039667.2,0.5,52.5,62,25.8,post_count_1,10
Endogenous,ANGPTL4,NM_001039667.2,0.5,52.5,62,25.8,post_count_2,33
Endogenous,ANGPTL4,NM_001039667.2,0.5,52.5,62,25.8,post_count_3,20
Endogenous,ANGPTL4,NM_001039667.2,0.5,52.5,62,25.8,post_count_4,22
Endogenous,ANGPTL4,NM_001039667.2,0.5,52.5,62,25.8,post_count_5,44
Endogenous,TNFRSF25,NM_148970.1,-1.5,218.5,229.8,95.2,pre_count_1,43
Endogenous,TNFRSF25,NM_148970.1,-1.5,218.5,229.8,95.2,pre_count_2,492
Endogenous,TNFRSF25,NM_148970.1,-1.5,218.5,229.8,95.2,pre_count_3,426
Endogenous,TNFRSF25,NM_148970.1,-1.5,218.5,229.8,95.2,pre_count_4,65
Endogenous,TNFRSF25,NM_148970.1,-1.5,218.5,229.8,95.2,pre_count_5,123
Endogenous,TNFRSF25,NM_148970.1,-1.5,218.5,229.8,95.2,post_count_1,94
Endogenous,TNFRSF25,NM_148970.1,-1.5,218.5,229.8,95.2,post_count_2,NA
Endogenous,TNFRSF25,NM_148970.1,-1.5,218.5,229.8,95.2,post_count_3,136
Endogenous,TNFRSF25,NM_148970.1,-1.5,218.5,229.8,95.2,post_count_4,81
Endogenous,TNFRSF25,NM_148970.1,-1.5,218.5,229.8,95.2,post_count_5,70
Endogenous,MS4A4A,NM_001243266.1,-353.5,1010.5,361.8,352.2,pre_count_1,84
Endogenous,MS4A4A,NM_001243266.1,-353.5,1010.5,361.8,352.2,pre_count_2,375
Endogenous,MS4A4A,NM_001243266.1,-353.5,1010.5,361.8,352.2,pre_count_3,540
Endogenous,MS4A4A,NM_001243266.1,-353.5,1010.5,361.8,352.2,pre_count_4,559
Endogenous,MS4A4A,NM_001243266.1,-353.5,1010.5,361.8,352.2,pre_count_5,251
Endogenous,MS4A4A,NM_001243266.1,-353.5,1010.5,361.8,352.2,post_count_1,124
Endogenous,MS4A4A,NM_001243266.1,-353.5,1010.5,361.8,352.2,post_count_2,654
Endogenous,MS4A4A,NM_001243266.1,-353.5,1010.5,361.8,352.2,post_count_3,158
Endogenous,MS4A4A,NM_001243266.1,-353.5,1010.5,361.8,352.2,post_count_4,499
Endogenous,MS4A4A,NM_001243266.1,-353.5,1010.5,361.8,352.2,post_count_5,326
Endogenous,CLEC5A,NM_013252.2,-23.5,236.5,34.7,94.2,pre_count_1,39
Endogenous,CLEC5A,NM_013252.2,-23.5,236.5,34.7,94.2,pre_count_2,31
Endogenous,CLEC5A,NM_013252.2,-23.5,236.5,34.7,94.2,pre_count_3,NA
Endogenous,CLEC5A,NM_013252.2,-23.5,236.5,34.7,94.2,pre_count_4,NA
Endogenous,CLEC5A,NM_013252.2,-23.5,236.5,34.7,94.2,pre_count_5,34
Endogenous,CLEC5A,NM_013252.2,-23.5,236.5,34.7,94.2,post_count_1,29
Endogenous,CLEC5A,NM_013252.2,-23.5,236.5,34.7,94.2,post_count_2,139
Endogenous,CLEC5A,NM_013252.2,-23.5,236.5,34.7,94.2,post_count_3,149
Endogenous,CLEC5A,NM_013252.2,-23.5,236.5,34.7,94.2,post_count_4,74
Endogenous,CLEC5A,NM_013252.2,-23.5,236.5,34.7,94.2,post_count_5,80
Endogenous,ITGAM,NM_000632.3,29.5,49.5,46.8,39.3,pre_count_1,19
Endogenous,ITGAM,NM_000632.3,29.5,49.5,46.8,39.3,pre_count_2,97
Endogenous,ITGAM,NM_000632.3,29.5,49.5,46.8,39.3,pre_count_3,NA
Endogenous,ITGAM,NM_000632.3,29.5,49.5,46.8,39.3,pre_count_4,40
Endogenous,ITGAM,NM_000632.3,29.5,49.5,46.8,39.3,pre_count_5,31
Endogenous,ITGAM,NM_000632.3,29.5,49.5,46.8,39.3,post_count_1,NA
Endogenous,ITGAM,NM_000632.3,29.5,49.5,46.8,39.3,post_count_2,NA
Endogenous,ITGAM,NM_000632.3,29.5,49.5,46.8,39.3,post_count_3,42
Endogenous,ITGAM,NM_000632.3,29.5,49.5,46.8,39.3,post_count_4,39
Endogenous,ITGAM,NM_000632.3,29.5,49.5,46.8,39.3,post_count_5,37
Endogenous,MMP9,NM_004994.2,-48,152,121.8,39.2,pre_count_1,57
Endogenous,MMP9,NM_004994.2,-48,152,121.8,39.2,pre_count_2,NA
Endogenous,MMP9,NM_004994.2,-48,152,121.8,39.2,pre_count_3,157
Endogenous,MMP9,NM_004994.2,-48,152,121.8,39.2,pre_count_4,53
Endogenous,MMP9,NM_004994.2,-48,152,121.8,39.2,pre_count_5,220
Endogenous,MMP9,NM_004994.2,-48,152,121.8,39.2,post_count_1,77
Endogenous,MMP9,NM_004994.2,-48,152,121.8,39.2,post_count_2,NA
Endogenous,MMP9,NM_004994.2,-48,152,121.8,39.2,post_count_3,25
Endogenous,MMP9,NM_004994.2,-48,152,121.8,39.2,post_count_4,27
Endogenous,MMP9,NM_004994.2,-48,152,121.8,39.2,post_count_5,28
Endogenous,CD7,NM_006137.6,-3.5,48.5,19.8,20.2,pre_count_1,14
Endogenous,CD7,NM_006137.6,-3.5,48.5,19.8,20.2,pre_count_2,33
Endogenous,CD7,NM_006137.6,-3.5,48.5,19.8,20.2,pre_count_3,NA
Endogenous,CD7,NM_006137.6,-3.5,48.5,19.8,20.2,pre_count_4,19
Endogenous,CD7,NM_006137.6,-3.5,48.5,19.8,20.2,pre_count_5,13
Endogenous,CD7,NM_006137.6,-3.5,48.5,19.8,20.2,post_count_1,16
Endogenous,CD7,NM_006137.6,-3.5,48.5,19.8,20.2,post_count_2,NA
Endogenous,CD7,NM_006137.6,-3.5,48.5,19.8,20.2,post_count_3,12
Endogenous,CD7,NM_006137.6,-3.5,48.5,19.8,20.2,post_count_4,29
Endogenous,CD7,NM_006137.6,-3.5,48.5,19.8,20.2,post_count_5,24
Endogenous,VHL,NM_198156.1,19,163,209.6,80.5,pre_count_1,70
Endogenous,VHL,NM_198156.1,19,163,209.6,80.5,pre_count_2,429
Endogenous,VHL,NM_198156.1,19,163,209.6,80.5,pre_count_3,413
Endogenous,VHL,NM_198156.1,19,163,209.6,80.5,pre_count_4,75
Endogenous,VHL,NM_198156.1,19,163,209.6,80.5,pre_count_5,61
Endogenous,VHL,NM_198156.1,19,163,209.6,80.5,post_count_1,73
Endogenous,VHL,NM_198156.1,19,163,209.6,80.5,post_count_2,NA
Endogenous,VHL,NM_198156.1,19,163,209.6,80.5,post_count_3,85
Endogenous,VHL,NM_198156.1,19,163,209.6,80.5,post_count_4,55
Endogenous,VHL,NM_198156.1,19,163,209.6,80.5,post_count_5,109
Endogenous,OLFML2B,NM_015441.1,-236.5,687.5,166.4,254.2,pre_count_1,45
Endogenous,OLFML2B,NM_015441.1,-236.5,687.5,166.4,254.2,pre_count_2,223
Endogenous,OLFML2B,NM_015441.1,-236.5,687.5,166.4,254.2,pre_count_3,343
Endogenous,OLFML2B,NM_015441.1,-236.5,687.5,166.4,254.2,pre_count_4,135
Endogenous,OLFML2B,NM_015441.1,-236.5,687.5,166.4,254.2,pre_count_5,86
Endogenous,OLFML2B,NM_015441.1,-236.5,687.5,166.4,254.2,post_count_1,59
Endogenous,OLFML2B,NM_015441.1,-236.5,687.5,166.4,254.2,post_count_2,607
Endogenous,OLFML2B,NM_015441.1,-236.5,687.5,166.4,254.2,post_count_3,154
Endogenous,OLFML2B,NM_015441.1,-236.5,687.5,166.4,254.2,post_count_4,110
Endogenous,OLFML2B,NM_015441.1,-236.5,687.5,166.4,254.2,post_count_5,341
Endogenous,IL6,NM_000600.3,7,31,24,19.6,pre_count_1,24
Endogenous,IL6,NM_000600.3,7,31,24,19.6,pre_count_2,NA
Endogenous,IL6,NM_000600.3,7,31,24,19.6,pre_count_3,29
Endogenous,IL6,NM_000600.3,7,31,24,19.6,pre_count_4,24
Endogenous,IL6,NM_000600.3,7,31,24,19.6,pre_count_5,19
Endogenous,IL6,NM_000600.3,7,31,24,19.6,post_count_1,21
Endogenous,IL6,NM_000600.3,7,31,24,19.6,post_count_2,25
Endogenous,IL6,NM_000600.3,7,31,24,19.6,post_count_3,14
Endogenous,IL6,NM_000600.3,7,31,24,19.6,post_count_4,22
Endogenous,IL6,NM_000600.3,7,31,24,19.6,post_count_5,16
Endogenous,TNFRSF1A,NM_001065.2,81,777,893.8,391.8,pre_count_1,330
Endogenous,TNFRSF1A,NM_001065.2,81,777,893.8,391.8,pre_count_2,2032
Endogenous,TNFRSF1A,NM_001065.2,81,777,893.8,391.8,pre_count_3,1467
Endogenous,TNFRSF1A,NM_001065.2,81,777,893.8,391.8,pre_count_4,235
Endogenous,TNFRSF1A,NM_001065.2,81,777,893.8,391.8,pre_count_5,405
Endogenous,TNFRSF1A,NM_001065.2,81,777,893.8,391.8,post_count_1,342
Endogenous,TNFRSF1A,NM_001065.2,81,777,893.8,391.8,post_count_2,NA
Endogenous,TNFRSF1A,NM_001065.2,81,777,893.8,391.8,post_count_3,477
Endogenous,TNFRSF1A,NM_001065.2,81,777,893.8,391.8,post_count_4,232
Endogenous,TNFRSF1A,NM_001065.2,81,777,893.8,391.8,post_count_5,516
Endogenous,DKK1,NM_012242.2,-3,37,18,16.4,pre_count_1,14
Endogenous,DKK1,NM_012242.2,-3,37,18,16.4,pre_count_2,NA
Endogenous,DKK1,NM_012242.2,-3,37,18,16.4,pre_count_3,18
Endogenous,DKK1,NM_012242.2,-3,37,18,16.4,pre_count_4,12
Endogenous,DKK1,NM_012242.2,-3,37,18,16.4,pre_count_5,28
Endogenous,DKK1,NM_012242.2,-3,37,18,16.4,post_count_1,12
Endogenous,DKK1,NM_012242.2,-3,37,18,16.4,post_count_2,14
Endogenous,DKK1,NM_012242.2,-3,37,18,16.4,post_count_3,22
Endogenous,DKK1,NM_012242.2,-3,37,18,16.4,post_count_4,22
Endogenous,DKK1,NM_012242.2,-3,37,18,16.4,post_count_5,12
Endogenous,FANCA,NM_001018112.1,13,45,60,25,pre_count_1,38
Endogenous,FANCA,NM_001018112.1,13,45,60,25,pre_count_2,92
Endogenous,FANCA,NM_001018112.1,13,45,60,25,pre_count_3,120
Endogenous,FANCA,NM_001018112.1,13,45,60,25,pre_count_4,13
Endogenous,FANCA,NM_001018112.1,13,45,60,25,pre_count_5,37
Endogenous,FANCA,NM_001018112.1,13,45,60,25,post_count_1,25
Endogenous,FANCA,NM_001018112.1,13,45,60,25,post_count_2,NA
Endogenous,FANCA,NM_001018112.1,13,45,60,25,post_count_3,15
Endogenous,FANCA,NM_001018112.1,13,45,60,25,post_count_4,27
Endogenous,FANCA,NM_001018112.1,13,45,60,25,post_count_5,33
Endogenous,TNF,NM_000594.3,-2.5,105.5,73,45.8,pre_count_1,58
Endogenous,TNF,NM_000594.3,-2.5,105.5,73,45.8,pre_count_2,123
Endogenous,TNF,NM_000594.3,-2.5,105.5,73,45.8,pre_count_3,NA
Endogenous,TNF,NM_000594.3,-2.5,105.5,73,45.8,pre_count_4,72
Endogenous,TNF,NM_000594.3,-2.5,105.5,73,45.8,pre_count_5,39
Endogenous,TNF,NM_000594.3,-2.5,105.5,73,45.8,post_count_1,38
Endogenous,TNF,NM_000594.3,-2.5,105.5,73,45.8,post_count_2,NA
Endogenous,TNF,NM_000594.3,-2.5,105.5,73,45.8,post_count_3,46
Endogenous,TNF,NM_000594.3,-2.5,105.5,73,45.8,post_count_4,34
Endogenous,TNF,NM_000594.3,-2.5,105.5,73,45.8,post_count_5,65
Endogenous,LTB,NM_002341.1,-0.5,67.5,67.5,32,pre_count_1,18
Endogenous,LTB,NM_002341.1,-0.5,67.5,67.5,32,pre_count_2,111
Endogenous,LTB,NM_002341.1,-0.5,67.5,67.5,32,pre_count_3,NA
Endogenous,LTB,NM_002341.1,-0.5,67.5,67.5,32,pre_count_4,76
Endogenous,LTB,NM_002341.1,-0.5,67.5,67.5,32,pre_count_5,65
Endogenous,LTB,NM_002341.1,-0.5,67.5,67.5,32,post_count_1,23
Endogenous,LTB,NM_002341.1,-0.5,67.5,67.5,32,post_count_2,NA
Endogenous,LTB,NM_002341.1,-0.5,67.5,67.5,32,post_count_3,42
Endogenous,LTB,NM_002341.1,-0.5,67.5,67.5,32,post_count_4,25
Endogenous,LTB,NM_002341.1,-0.5,67.5,67.5,32,post_count_5,38
Endogenous,PPARGC1B,NM_001172699.1,21,53,83,35.5,pre_count_1,25
Endogenous,PPARGC1B,NM_001172699.1,21,53,83,35.5,pre_count_2,155
Endogenous,PPARGC1B,NM_001172699.1,21,53,83,35.5,pre_count_3,171
Endogenous,PPARGC1B,NM_001172699.1,21,53,83,35.5,pre_count_4,29
Endogenous,PPARGC1B,NM_001172699.1,21,53,83,35.5,pre_count_5,35
Endogenous,PPARGC1B,NM_001172699.1,21,53,83,35.5,post_count_1,41
Endogenous,PPARGC1B,NM_001172699.1,21,53,83,35.5,post_count_2,NA
Endogenous,PPARGC1B,NM_001172699.1,21,53,83,35.5,post_count_3,38
Endogenous,PPARGC1B,NM_001172699.1,21,53,83,35.5,post_count_4,33
Endogenous,PPARGC1B,NM_001172699.1,21,53,83,35.5,post_count_5,30
Endogenous,RPS6KB1,NM_001272042.1,-756,1764,412.8,502.2,pre_count_1,133
Endogenous,RPS6KB1,NM_001272042.1,-756,1764,412.8,502.2,pre_count_2,583
Endogenous,RPS6KB1,NM_001272042.1,-756,1764,412.8,502.2,pre_count_3,448
Endogenous,RPS6KB1,NM_001272042.1,-756,1764,412.8,502.2,pre_count_4,113
Endogenous,RPS6KB1,NM_001272042.1,-756,1764,412.8,502.2,pre_count_5,787
Endogenous,RPS6KB1,NM_001272042.1,-756,1764,412.8,502.2,post_count_1,819
Endogenous,RPS6KB1,NM_001272042.1,-756,1764,412.8,502.2,post_count_2,442
Endogenous,RPS6KB1,NM_001272042.1,-756,1764,412.8,502.2,post_count_3,189
Endogenous,RPS6KB1,NM_001272042.1,-756,1764,412.8,502.2,post_count_4,895
Endogenous,RPS6KB1,NM_001272042.1,-756,1764,412.8,502.2,post_count_5,166
Endogenous,CD38,NM_001775.2,10,26,41.2,18.3,pre_count_1,24
Endogenous,CD38,NM_001775.2,10,26,41.2,18.3,pre_count_2,28
Endogenous,CD38,NM_001775.2,10,26,41.2,18.3,pre_count_3,53
Endogenous,CD38,NM_001775.2,10,26,41.2,18.3,pre_count_4,NA
Endogenous,CD38,NM_001775.2,10,26,41.2,18.3,pre_count_5,60
Endogenous,CD38,NM_001775.2,10,26,41.2,18.3,post_count_1,20
Endogenous,CD38,NM_001775.2,10,26,41.2,18.3,post_count_2,NA
Endogenous,CD38,NM_001775.2,10,26,41.2,18.3,post_count_3,16
Endogenous,CD38,NM_001775.2,10,26,41.2,18.3,post_count_4,NA
Endogenous,CD38,NM_001775.2,10,26,41.2,18.3,post_count_5,19
Endogenous,DTX3L,NM_138287.3,24,896,687.5,406,pre_count_1,598
Endogenous,DTX3L,NM_138287.3,24,896,687.5,406,pre_count_2,1092
Endogenous,DTX3L,NM_138287.3,24,896,687.5,406,pre_count_3,NA
Endogenous,DTX3L,NM_138287.3,24,896,687.5,406,pre_count_4,527
Endogenous,DTX3L,NM_138287.3,24,896,687.5,406,pre_count_5,533
Endogenous,DTX3L,NM_138287.3,24,896,687.5,406,post_count_1,351
Endogenous,DTX3L,NM_138287.3,24,896,687.5,406,post_count_2,NA
Endogenous,DTX3L,NM_138287.3,24,896,687.5,406,post_count_3,303
Endogenous,DTX3L,NM_138287.3,24,896,687.5,406,post_count_4,401
Endogenous,DTX3L,NM_138287.3,24,896,687.5,406,post_count_5,569
Endogenous,TMEM173,NM_198282.1,115.5,471.5,579.4,280.8,pre_count_1,279
Endogenous,TMEM173,NM_198282.1,115.5,471.5,579.4,280.8,pre_count_2,904
Endogenous,TMEM173,NM_198282.1,115.5,471.5,579.4,280.8,pre_count_3,1154
Endogenous,TMEM173,NM_198282.1,115.5,471.5,579.4,280.8,pre_count_4,273
Endogenous,TMEM173,NM_198282.1,115.5,471.5,579.4,280.8,pre_count_5,287
Endogenous,TMEM173,NM_198282.1,115.5,471.5,579.4,280.8,post_count_1,227
Endogenous,TMEM173,NM_198282.1,115.5,471.5,579.4,280.8,post_count_2,NA
Endogenous,TMEM173,NM_198282.1,115.5,471.5,579.4,280.8,post_count_3,338
Endogenous,TMEM173,NM_198282.1,115.5,471.5,579.4,280.8,post_count_4,309
Endogenous,TMEM173,NM_198282.1,115.5,471.5,579.4,280.8,post_count_5,249
Endogenous,NEIL1,NM_024608.2,-36,196,203.6,70.8,pre_count_1,66
Endogenous,NEIL1,NM_024608.2,-36,196,203.6,70.8,pre_count_2,432
Endogenous,NEIL1,NM_024608.2,-36,196,203.6,70.8,pre_count_3,406
Endogenous,NEIL1,NM_024608.2,-36,196,203.6,70.8,pre_count_4,61
Endogenous,NEIL1,NM_024608.2,-36,196,203.6,70.8,pre_count_5,53
Endogenous,NEIL1,NM_024608.2,-36,196,203.6,70.8,post_count_1,51
Endogenous,NEIL1,NM_024608.2,-36,196,203.6,70.8,post_count_2,NA
Endogenous,NEIL1,NM_024608.2,-36,196,203.6,70.8,post_count_3,78
Endogenous,NEIL1,NM_024608.2,-36,196,203.6,70.8,post_count_4,45
Endogenous,NEIL1,NM_024608.2,-36,196,203.6,70.8,post_count_5,109
Endogenous,HELLS,NM_001289067.1,-2.5,177.5,255.6,77,pre_count_1,168
Endogenous,HELLS,NM_001289067.1,-2.5,177.5,255.6,77,pre_count_2,405
Endogenous,HELLS,NM_001289067.1,-2.5,177.5,255.6,77,pre_count_3,478
Endogenous,HELLS,NM_001289067.1,-2.5,177.5,255.6,77,pre_count_4,60
Endogenous,HELLS,NM_001289067.1,-2.5,177.5,255.6,77,pre_count_5,167
Endogenous,HELLS,NM_001289067.1,-2.5,177.5,255.6,77,post_count_1,65
Endogenous,HELLS,NM_001289067.1,-2.5,177.5,255.6,77,post_count_2,NA
Endogenous,HELLS,NM_001289067.1,-2.5,177.5,255.6,77,post_count_3,61
Endogenous,HELLS,NM_001289067.1,-2.5,177.5,255.6,77,post_count_4,72
Endogenous,HELLS,NM_001289067.1,-2.5,177.5,255.6,77,post_count_5,110
Endogenous,TGFBR1,NM_001130916.2,59,1371,1175,666.5,pre_count_1,206
Endogenous,TGFBR1,NM_001130916.2,59,1371,1175,666.5,pre_count_2,2568
Endogenous,TGFBR1,NM_001130916.2,59,1371,1175,666.5,pre_count_3,2081
Endogenous,TGFBR1,NM_001130916.2,59,1371,1175,666.5,pre_count_4,594
Endogenous,TGFBR1,NM_001130916.2,59,1371,1175,666.5,pre_count_5,426
Endogenous,TGFBR1,NM_001130916.2,59,1371,1175,666.5,post_count_1,386
Endogenous,TGFBR1,NM_001130916.2,59,1371,1175,666.5,post_count_2,NA
Endogenous,TGFBR1,NM_001130916.2,59,1371,1175,666.5,post_count_3,879
Endogenous,TGFBR1,NM_001130916.2,59,1371,1175,666.5,post_count_4,551
Endogenous,TGFBR1,NM_001130916.2,59,1371,1175,666.5,post_count_5,850
Endogenous,MB21D1,NM_138441.2,38.5,122.5,159.8,74.2,pre_count_1,45
Endogenous,MB21D1,NM_138441.2,38.5,122.5,159.8,74.2,pre_count_2,192
Endogenous,MB21D1,NM_138441.2,38.5,122.5,159.8,74.2,pre_count_3,305
Endogenous,MB21D1,NM_138441.2,38.5,122.5,159.8,74.2,pre_count_4,197
Endogenous,MB21D1,NM_138441.2,38.5,122.5,159.8,74.2,pre_count_5,60
Endogenous,MB21D1,NM_138441.2,38.5,122.5,159.8,74.2,post_count_1,84
Endogenous,MB21D1,NM_138441.2,38.5,122.5,159.8,74.2,post_count_2,NA
Endogenous,MB21D1,NM_138441.2,38.5,122.5,159.8,74.2,post_count_3,52
Endogenous,MB21D1,NM_138441.2,38.5,122.5,159.8,74.2,post_count_4,70
Endogenous,MB21D1,NM_138441.2,38.5,122.5,159.8,74.2,post_count_5,91
Endogenous,CCR2,NM_001123041.2,6,70,66.5,29.8,pre_count_1,17
Endogenous,CCR2,NM_001123041.2,6,70,66.5,29.8,pre_count_2,120
Endogenous,CCR2,NM_001123041.2,6,70,66.5,29.8,pre_count_3,68
Endogenous,CCR2,NM_001123041.2,6,70,66.5,29.8,pre_count_4,NA
Endogenous,CCR2,NM_001123041.2,6,70,66.5,29.8,pre_count_5,61
Endogenous,CCR2,NM_001123041.2,6,70,66.5,29.8,post_count_1,12
Endogenous,CCR2,NM_001123041.2,6,70,66.5,29.8,post_count_2,NA
Endogenous,CCR2,NM_001123041.2,6,70,66.5,29.8,post_count_3,31
Endogenous,CCR2,NM_001123041.2,6,70,66.5,29.8,post_count_4,30
Endogenous,CCR2,NM_001123041.2,6,70,66.5,29.8,post_count_5,46
Endogenous,MSH2,NM_000251.1,15,695,568.2,302.2,pre_count_1,227
Endogenous,MSH2,NM_000251.1,15,695,568.2,302.2,pre_count_2,908
Endogenous,MSH2,NM_000251.1,15,695,568.2,302.2,pre_count_3,1056
Endogenous,MSH2,NM_000251.1,15,695,568.2,302.2,pre_count_4,198
Endogenous,MSH2,NM_000251.1,15,695,568.2,302.2,pre_count_5,452
Endogenous,MSH2,NM_000251.1,15,695,568.2,302.2,post_count_1,193
Endogenous,MSH2,NM_000251.1,15,695,568.2,302.2,post_count_2,NA
Endogenous,MSH2,NM_000251.1,15,695,568.2,302.2,post_count_3,306
Endogenous,MSH2,NM_000251.1,15,695,568.2,302.2,post_count_4,270
Endogenous,MSH2,NM_000251.1,15,695,568.2,302.2,post_count_5,440
Endogenous,RAD51,NM_133487.3,-1.5,26.5,38.6,11.2,pre_count_1,26
Endogenous,RAD51,NM_133487.3,-1.5,26.5,38.6,11.2,pre_count_2,47
Endogenous,RAD51,NM_133487.3,-1.5,26.5,38.6,11.2,pre_count_3,58
Endogenous,RAD51,NM_133487.3,-1.5,26.5,38.6,11.2,pre_count_4,27
Endogenous,RAD51,NM_133487.3,-1.5,26.5,38.6,11.2,pre_count_5,35
Endogenous,RAD51,NM_133487.3,-1.5,26.5,38.6,11.2,post_count_1,9
Endogenous,RAD51,NM_133487.3,-1.5,26.5,38.6,11.2,post_count_2,NA
Endogenous,RAD51,NM_133487.3,-1.5,26.5,38.6,11.2,post_count_3,11
Endogenous,RAD51,NM_133487.3,-1.5,26.5,38.6,11.2,post_count_4,9
Endogenous,RAD51,NM_133487.3,-1.5,26.5,38.6,11.2,post_count_5,16
Endogenous,TNFRSF18,NM_148901.1,-1,63,42.2,28.2,pre_count_1,26
Endogenous,TNFRSF18,NM_148901.1,-1,63,42.2,28.2,pre_count_2,53
Endogenous,TNFRSF18,NM_148901.1,-1,63,42.2,28.2,pre_count_3,50
Endogenous,TNFRSF18,NM_148901.1,-1,63,42.2,28.2,pre_count_4,31
Endogenous,TNFRSF18,NM_148901.1,-1,63,42.2,28.2,pre_count_5,51
Endogenous,TNFRSF18,NM_148901.1,-1,63,42.2,28.2,post_count_1,23
Endogenous,TNFRSF18,NM_148901.1,-1,63,42.2,28.2,post_count_2,NA
Endogenous,TNFRSF18,NM_148901.1,-1,63,42.2,28.2,post_count_3,31
Endogenous,TNFRSF18,NM_148901.1,-1,63,42.2,28.2,post_count_4,20
Endogenous,TNFRSF18,NM_148901.1,-1,63,42.2,28.2,post_count_5,39
Endogenous,FCGR3A/B,NM_000570.4,-298.5,1345.5,372.3,393.2,pre_count_1,325
Endogenous,FCGR3A/B,NM_000570.4,-298.5,1345.5,372.3,393.2,pre_count_2,441
Endogenous,FCGR3A/B,NM_000570.4,-298.5,1345.5,372.3,393.2,pre_count_3,NA
Endogenous,FCGR3A/B,NM_000570.4,-298.5,1345.5,372.3,393.2,pre_count_4,351
Endogenous,FCGR3A/B,NM_000570.4,-298.5,1345.5,372.3,393.2,pre_count_5,NA
Endogenous,FCGR3A/B,NM_000570.4,-298.5,1345.5,372.3,393.2,post_count_1,145
Endogenous,FCGR3A/B,NM_000570.4,-298.5,1345.5,372.3,393.2,post_count_2,NA
Endogenous,FCGR3A/B,NM_000570.4,-298.5,1345.5,372.3,393.2,post_count_3,381
Endogenous,FCGR3A/B,NM_000570.4,-298.5,1345.5,372.3,393.2,post_count_4,318
Endogenous,FCGR3A/B,NM_000570.4,-298.5,1345.5,372.3,393.2,post_count_5,729
